"Order.ID","Sales"
"CA-2016-156734",670.001
"US-2018-120418",668.744
"CA-2018-155698",668.54
"CA-2016-130456",667.378
"CA-2015-105893",665.88
"CA-2016-107937",665.88
"CA-2017-137050",663.964
"US-2017-135720",663.952
"US-2018-120089",663.936
"US-2018-124779",663.87
"CA-2015-124646",663.75
"CA-2015-107811",661.504
"CA-2017-125080",661.176
"CA-2018-117198",659.9
"CA-2016-124499",659.88
"CA-2017-120530",658.746
"CA-2017-132731",657.552
"CA-2018-139717",656.64
"US-2017-139087",656.4
"CA-2018-159506",656.22
"CA-2016-141040",655.88
"CA-2017-111682",655.09
"CA-2016-164084",654.772
"CA-2018-131954",654.242
"CA-2018-130764",652.505
"CA-2016-116876",652.414
"CA-2015-113880",651.588
"CA-2017-142398",651.496
"US-2017-127334",651.363
"CA-2015-135608",649.6
"CA-2018-109183",649
"CA-2015-136644",647.84
"US-2016-120161",646.776
"CA-2016-163055",646.63
"CA-2015-163034",646.2
"US-2017-113649",645.136
"CA-2016-124058",644.904
"US-2017-100720",644.198
"CA-2015-117765",643.78
"CA-2018-156951",643.52
"CA-2017-113978",642.016
"CA-2017-100510",641.98
"CA-2017-157245",641.96
"CA-2015-151295",641.024
"US-2018-148362",639.83
"US-2015-156559",638.82
"CA-2018-133004",638.73
"CA-2018-146164",638.68
"CA-2016-154823",637.27
"CA-2017-115756",634.46
"CA-2017-160745",633.176
"CA-2017-109666",633.04
"CA-2016-135020",632.856
"CA-2016-144267",632.148
"CA-2018-119193",631.599
"CA-2018-155075",631.176
"CA-2015-122336",630.746
"CA-2017-130820",630.024
"CA-2018-159156",629.95
"CA-2018-128755",629.86
"CA-2018-103968",629.64
"CA-2017-159373",628.937
"CA-2016-169397",627.924
"CA-2018-101805",627.84
"CA-2016-112144",627.664
"CA-2016-116092",627.48
"CA-2018-104885",627.48
"CA-2015-105648",626.352
"US-2017-161396",624.576
"CA-2016-139248",623.96
"CA-2017-135461",623.96
"CA-2018-120404",623.93
"CA-2015-154158",619.848
"US-2015-134614",617.7
"CA-2015-134215",617.12
"CA-2017-140501",616.16
"CA-2015-104283",616.14
"US-2017-115455",615.606
"CA-2017-161746",615.406
"CA-2016-130183",613.9992
"CA-2016-137526",612.458
"US-2017-146570",612.14
"CA-2017-122063",611.94
"CA-2017-126004",611.028
"CA-2017-145261",610.418
"US-2016-165512",610.307
"CA-2016-143147",610.156
"CA-2015-104738",609.614
"CA-2015-129147",609.438
"CA-2016-149972",609.436
"CA-2018-162565",608.552
"CA-2018-162173",608.43
"CA-2015-153983",606.32
"CA-2017-116799",606.214
"CA-2018-154039",605.752
"CA-2015-100895",605.47
"CA-2015-115084",605.34
"CA-2015-132451",604.992
"CA-2018-157273",604.768
"CA-2015-128888",604.656
"US-2016-103471",604.098
"US-2016-131359",603.434
"CA-2015-127866",602.43
"CA-2016-120915",601.5
"CA-2016-129322",601.44
"US-2015-152030",600.558
"CA-2016-158939",599.99
"CA-2018-159282",599.985
"CA-2016-104129",599.9
"CA-2015-148915",599.896
"CA-2017-144939",599.292
"US-2017-108497",599.165
"CA-2016-117884",598.352
"US-2018-132297",598.31
"CA-2018-128041",598.16
"CA-2015-108189",598.144
"CA-2018-158169",597.86
"CA-2015-138681",596.664
"CA-2016-109470",596.48
"CA-2017-103464",595
"CA-2018-120019",594.5
"CA-2016-131884",594.002
"CA-2018-152436",592.74
"US-2015-150119",592.568
"CA-2018-153822",592.308
"CA-2015-103989",590.762
"CA-2016-142475",590.352
"CA-2017-121671",589.52
"CA-2015-166891",589.41
"CA-2017-167115",588.784
"CA-2018-117667",588.008
"CA-2015-166744",587.14
"CA-2015-123225",586.336
"US-2015-141257",585.552
"CA-2017-133613",584.77
"CA-2015-152618",583.358
"CA-2016-130848",582.336
"CA-2018-130141",582.304
"CA-2018-130211",582.07
"CA-2015-160773",581.104
"US-2018-136721",580.86
"CA-2016-147690",577.584
"CA-2017-153577",577.122
"CA-2017-119865",576.272
"CA-2015-156349",576.234
"CA-2015-131009",574.194
"CA-2017-113845",574.056
"CA-2017-134334",573.741
"CA-2017-136329",573.286
"CA-2016-156566",572.8
"CA-2016-119291",570.492
"CA-2017-102813",569.902
"CA-2016-129917",569.336
"CA-2016-153416",568.86
"CA-2016-147501",564.768
"CA-2018-133256",564.38
"CA-2017-138597",563.94
"CA-2017-140935",563.94
"CA-2017-118332",563.92
"CA-2018-128965",562.702
"US-2018-130687",562.652
"CA-2018-115546",562.55
"CA-2017-118073",562.2925
"CA-2018-144904",562.026
"CA-2015-142769",561.73
"CA-2017-109365",561.73
"CA-2017-166674",560.78
"CA-2015-121762",560.55
"CA-2015-134278",559.992
"CA-2016-140557",559.93
"CA-2015-158281",559.71
"CA-2018-108112",559.2
"CA-2018-108791",558.81
"CA-2017-146171",558.24
"CA-2017-117681",556.665
"CA-2016-157805",555.96
"CA-2015-161508",554.166
"CA-2018-104864",552.856
"CA-2017-122133",552.56
"CA-2018-116953",552
"US-2015-169789",551.985
"US-2018-107384",551.55
"US-2016-145436",551.264
"CA-2018-117632",551.038
"CA-2017-145982",549.775
"CA-2017-143406",547.997
"CA-2017-118101",547.97
"CA-2017-164091",547.33
"CA-2018-132234",547.3
"US-2016-147739",547.136
"CA-2016-109190",546.792
"CA-2017-120824",546.616
"CA-2015-109232",545.94
"CA-2015-155796",545.928
"CA-2016-136798",545.91
"CA-2018-140053",545.85
"CA-2017-149762",545.01
"US-2017-133879",544.99
"US-2016-163433",544.41
"CA-2018-130309",544.38
"CA-2018-148474",544.14
"CA-2015-101560",542.34
"CA-2016-111948",542.178
"CA-2017-134180",542.155
"CA-2018-129294",540.934
"CA-2015-122882",539.074
"CA-2016-138485",538.92
"CA-2017-140081",538.022
"CA-2018-167899",538.02
"US-2017-129469",537.616
"CA-2018-162075",537.544
"CA-2018-113355",536.858
"CA-2018-124744",536.48
"US-2018-135986",536.36
"CA-2017-168774",535.41
"CA-2016-115938",535.36
"CA-2015-168368",535.27
"US-2018-125717",535.264
"CA-2017-167241",533.09
"CA-2017-108875",532.496
"CA-2018-148411",531.888
"CA-2015-142587",531.382
"US-2017-135923",530.272
"CA-2016-103177",529.14
"CA-2018-167640",528.714
"CA-2017-128531",527.224
"CA-2015-118976",526.96
"CA-2016-134075",526.88
"CA-2016-127453",526.736
"CA-2018-145128",526.45
"CA-2018-157091",526.45
"US-2018-106551",526.344
"CA-2016-103135",525.95
"CA-2018-159464",524.85
"CA-2017-116722",524.616
"US-2018-160836",524.018
"CA-2017-106243",523.92
"CA-2018-119494",523.392
"CA-2016-164539",523.25
"CA-2017-128517",523.18
"CA-2018-153843",523.16
"CA-2018-121580",522.79
"CA-2018-143126",521.96
"CA-2015-153087",521.92
"CA-2015-125542",521.224
"CA-2016-163237",520.03
"US-2015-134733",519.983
"CA-2016-111206",519.96
"CA-2017-112277",519.68
"CA-2018-168641",518.868
"CA-2018-117114",518.68
"CA-2018-165841",517.91
"CA-2016-143119",517.5
"CA-2018-141705",517.405
"CA-2018-156237",517.257
"CA-2015-135657",515.88
"CA-2018-126928",514.05
"CA-2015-157784",514.03
"CA-2015-168312",513.861
"CA-2016-111164",513.73
"CA-2017-131065",513.52
"US-2018-132031",513.496
"CA-2018-127474",512.368
"CA-2018-167094",512.064
"CA-2017-139010",511.948
"CA-2017-116596",511.522
"CA-2018-147354",510.824
"CA-2018-113908",508.788
"CA-2015-100762",508.62
"CA-2016-109337",508.11
"CA-2015-110184",505.686
"US-2017-155103",505.368
"CA-2018-116855",504.9
"CA-2018-129357",504.59
"CA-2015-120411",504.55
"CA-2018-132199",504.506
"CA-2018-111269",503.872
"CA-2017-142902",503.4
"CA-2018-122707",503.22
"CA-2015-150518",503.13
"CA-2018-162978",502.474
"US-2017-155173",502.221
"US-2015-160444",502.2
"CA-2018-129000",501.81
"CA-2015-150581",499.552
"CA-2017-109827",499.303
"CA-2016-134257",498.93
"CA-2017-167556",498.608
"CA-2016-162950",498.492
"CA-2018-145653",498.26
"CA-2018-118003",498.15
"CA-2018-156958",497.044
"CA-2016-129896",496.896
"CA-2018-140949",496.634
"CA-2016-141012",495.736
"CA-2018-120936",495.3
"US-2017-126893",494.982
"CA-2017-145548",492.966
"US-2017-143280",492.85
"CA-2017-119165",492.835
"CA-2018-114258",492.768
"CA-2016-166464",492.584
"US-2017-131149",492.28
"CA-2018-108035",491.888
"CA-2015-144281",491.55
"CA-2018-132682",490.392
"CA-2017-119025",490.32
"CA-2015-124723",489.23
"CA-2016-109197",487.984
"CA-2018-105823",487.96
"US-2017-111528",487.704
"CA-2017-103730",487.5
"CA-2017-149979",487.22
"CA-2018-135419",486.368
"CA-2016-137302",485.784
"CA-2016-122756",485.3
"CA-2015-111500",484.79
"CA-2016-126445",484.65
"US-2018-147669",484.323
"US-2017-166660",483.748
"CA-2018-145765",483.48
"US-2015-126571",483.336
"CA-2017-156265",482.584
"CA-2017-123512",482.006
"US-2016-164448",481.698
"US-2018-133361",481.59
"CA-2018-128076",481.524
"CA-2018-152807",481.472
"CA-2016-161767",479.988
"CA-2015-124618",479.984
"CA-2018-126662",479.984
"CA-2017-138233",479.97
"CA-2017-168830",479.97
"CA-2015-122749",479.96
"US-2016-153374",479.952
"CA-2015-145926",479.9
"CA-2017-125094",479.72
"CA-2016-149083",479.716
"CA-2017-129126",479.05
"CA-2016-109001",479.026
"CA-2015-147543",478.48
"CA-2018-151484",478.416
"CA-2018-112900",478.24
"CA-2018-148929",478.08
"CA-2017-148747",477.666
"CA-2018-160899",477.51
"CA-2017-116526",477.5
"CA-2018-136882",477.3
"CA-2017-119186",477.142
"CA-2018-121293",477.092
"CA-2015-106971",475.944
"US-2015-133949",475.944
"CA-2017-154767",475.86
"CA-2015-144029",475.788
"CA-2017-100244",475.694
"US-2015-112949",475.42
"CA-2018-149699",474.95
"CA-2018-144463",474.43
"CA-2016-123155",473.4
"CA-2015-118962",472.044
"CA-2015-157609",471.92
"CA-2017-134936",471.624
"US-2017-139262",471.078
"CA-2018-112039",470.376
"CA-2018-126788",470.376
"CA-2016-107902",470.36
"CA-2018-140480",469.66
"CA-2016-123939",469.398
"CA-2015-105165",469.043
"CA-2015-140795",468.9
"CA-2016-135251",467.6532
"CA-2016-109708",467.04
"CA-2018-143259",466.842
"US-2018-160465",466.814
"CA-2015-157924",465.488
"CA-2016-156755",465.18
"CA-2017-108434",465.18
"CA-2017-131744",465.074
"CA-2018-154011",464.373
"CA-2015-154095",463.04
"CA-2018-143035",462.52
"CA-2018-152737",461.592
"CA-2016-150770",460.844
"CA-2015-113362",460.22
"CA-2015-105249",460.092
"CA-2017-121748",459.98
"CA-2017-123666",459.95
"US-2016-168935",459.4335
"CA-2018-147228",458.984
"CA-2017-142405",458.574
"CA-2018-137785",458.43
"CA-2017-127236",458.351
"US-2016-153500",458.072
"CA-2016-129532",457.96
"CA-2015-156244",457.744
"CA-2015-104269",457.568
"CA-2018-107629",457.176
"CA-2016-154291",457.04
"CA-2018-125199",456.512
"CA-2016-157287",456.193
"US-2015-112991",455.632
"US-2015-150434",455.23
"CA-2016-149650",454.272
"CA-2016-132101",453.576
"CA-2017-138695",452.464
"CA-2015-153969",451.284
"CA-2016-134117",450.194
"CA-2016-109862",450.09
"CA-2017-118311",450
"US-2018-166037",449.91
"CA-2018-136350",449.454
"US-2018-139465",448.818
"CA-2017-112102",448.81
"CA-2017-101980",448.792
"CA-2017-118759",448.446
"US-2017-127971",448.418
"CA-2017-138520",448.404
"CA-2016-122406",448.21
"CA-2015-140816",447.944
"CA-2016-125416",447.93
"CA-2015-162278",447.88
"CA-2015-159338",447.84
"CA-2017-104276",447.783
"CA-2018-142636",446.996
"CA-2015-129938",445.802
"CA-2018-152135",445.44
"CA-2017-114482",445.4
"CA-2018-108329",444.768
"CA-2016-101154",443.92
"CA-2017-146941",442.5
"CA-2017-132479",442.372
"CA-2018-112431",441.72
"CA-2017-101987",440.91
"CA-2018-150987",440.31
"CA-2017-136686",440.16
"CA-2016-141327",440.144
"CA-2015-151946",440.048
"CA-2016-149097",439.536
"CA-2018-144484",438.96
"CA-2018-166317",438.01
"CA-2018-152695",437.65
"CA-2017-152688",436.96
"CA-2016-134894",436.86
"CA-2018-135076",436.704
"CA-2018-169894",436.596
"CA-2015-153808",436.488
"CA-2018-109393",435.999
"CA-2017-153269",435.85
"CA-2016-151589",435.54
"CA-2018-137505",435.168
"US-2015-167738",435.132
"CA-2017-139556",434.646
"CA-2018-145226",433.78
"US-2016-136749",433.78
"CA-2015-166191",433.56
"US-2016-107944",432.69
"CA-2018-139402",432.405
"US-2017-109260",431.976
"CA-2018-138310",431.928
"US-2017-147711",430.94
"US-2018-128447",429.592
"US-2018-134642",428.704
"CA-2018-125913",427.592
"US-2016-147662",427.548
"CA-2015-169684",426.942
"US-2015-117163",426.67
"CA-2017-157217",425.954
"US-2015-117135",425.67
"CA-2018-111591",425.056
"US-2017-146794",424.9575
"CA-2015-124737",424.376
"CA-2018-121398",424.172
"CA-2015-154669",423.28
"CA-2017-160941",423.05
"CA-2018-122539",422.909
"CA-2016-169656",422.856
"CA-2017-128412",422.662
"CA-2018-100384",421.42
"CA-2015-166716",421.372
"CA-2018-147410",421.1
"CA-2016-144274",420.64
"CA-2018-137463",420.234
"CA-2017-101966",419.944
"CA-2018-102820",419.944
"CA-2017-159912",419.87
"CA-2018-105487",419.832
"CA-2016-110814",419.726
"CA-2018-129490",419.136
"CA-2018-148999",419.136
"CA-2018-105921",418.296
"CA-2016-118871",418.192
"CA-2017-105781",416.616
"CA-2018-140242",415.152
"CA-2016-143980",414.96
"CA-2015-124730",414.63
"CA-2016-115945",413.942
"CA-2018-129378",413.784
"US-2017-161683",413.008
"CA-2018-104619",412.996
"US-2016-101511",412.682
"CA-2016-130883",412.664
"CA-2016-134747",412.24
"CA-2018-101245",410.71
"CA-2015-110555",410.104
"CA-2017-141397",409.76
"US-2018-132444",409.548
"CA-2015-115889",409.304
"US-2018-105046",408.96
"CA-2015-102330",408.768
"CA-2015-116834",408.47
"US-2016-114839",408.422
"CA-2017-161389",407.976
"US-2017-162859",407.072
"CA-2018-128300",406.94
"CA-2017-160304",405.92
"CA-2015-140165",405.456
"CA-2017-133368",405.344
"US-2017-168410",405.3
"CA-2016-144519",403.94
"CA-2017-143609",403.92
"US-2017-164189",403.168
"US-2015-123519",403.114
"US-2017-108777",402.645
"CA-2018-113453",401.364
"CA-2018-116127",400.784
"CA-2018-144848",400.61
"CA-2018-163510",400.39
"CA-2018-118346",399.95
"CA-2018-117513",399.672
"CA-2018-134096",399.53
"CA-2016-125934",399.49
"CA-2018-118773",397.744
"CA-2018-100223",396.394
"CA-2017-134208",396
"CA-2017-130162",395.436
"CA-2018-112956",394.48
"CA-2017-145611",393.25
"US-2016-140200",393.165
"US-2017-122245",393.165
"CA-2015-161032",392.94
"CA-2016-168004",392.94
"CA-2017-123533",392.832
"US-2018-140907",392.22
"CA-2017-162082",392.06
"CA-2018-122196",391.98
"CA-2018-116225",390.75
"CA-2015-132010",389.74
"CA-2015-148040",388.704
"CA-2018-132339",387.99
"CA-2017-135636",387.72
"CA-2016-118444",387.136
"CA-2017-139549",387.136
"CA-2017-165995",387
"CA-2018-137414",386.62
"CA-2016-111395",386.488
"CA-2017-165169",386.48
"CA-2017-115224",386.43
"CA-2015-109680",386.34
"CA-2018-150623",386.14
"CA-2017-161816",385.288
"CA-2015-138317",385.261
"CA-2016-165085",384.86
"CA-2018-141425",384.592
"CA-2018-144589",384.176
"CA-2018-160423",383.992
"CA-2018-157903",383.84
"CA-2017-148796",383.8
"CA-2016-140144",383.616
"CA-2016-105347",383.61
"CA-2017-140928",383.438
"CA-2017-152170",383.14
"CA-2017-153661",381.804
"CA-2018-140515",381.36
"CA-2017-136924",380.864
"CA-2015-109855",380.744
"CA-2017-110772",380.546
"CA-2017-132661",379.4
"CA-2015-146591",378.594
"US-2016-156867",378.138
"CA-2015-100006",377.97
"CA-2017-155005",377.97
"CA-2016-163965",377.902
"US-2018-121251",377.528
"CA-2017-164784",377.346
"CA-2016-117611",376.97
"CA-2017-129861",376.866
"US-2017-116365",376.64
"CA-2018-135860",376.1
"CA-2018-168123",375.71
"CA-2015-154641",375.34
"CA-2018-106782",375.34
"CA-2018-141117",374.618
"CA-2018-147039",374.48
"CA-2018-137099",374.376
"CA-2016-141810",374.076
"CA-2018-102155",373.94
"CA-2016-118738",373.281
"CA-2017-116561",372.812
"CA-2018-135587",372.64
"CA-2018-100314",372.446
"CA-2015-114181",372.285
"CA-2015-169446",372.12
"US-2016-120502",372.096
"CA-2016-114300",371.66
"CA-2015-164721",371.52
"CA-2017-123932",371.504
"CA-2015-149958",370.782
"US-2018-116659",370.782
"CA-2017-142895",370.184
"CA-2016-101000",370.14
"US-2018-133312",369.979
"CA-2016-142027",369.912
"CA-2018-128370",369.536
"US-2017-153815",368.432
"CA-2018-123022",367.53
"CA-2016-139164",366.99
"CA-2015-148586",366.786
"CA-2017-169957",366.78
"CA-2016-104871",366.744
"CA-2017-109400",366.744
"CA-2016-111339",366.666
"CA-2016-128139",365.91
"US-2016-159499",365.496
"CA-2017-140571",365.44
"CA-2015-149538",364.93
"CA-2018-141873",364.388
"CA-2018-102197",364.272
"CA-2016-119480",364.07
"CA-2015-151162",362.466
"CA-2017-154018",362.342
"US-2015-127978",362.242
"CA-2015-116407",362.176
"CA-2015-139598",361.608
"CA-2017-148740",361.376
"CA-2018-161130",361.376
"CA-2017-158834",361.104
"US-2018-108343",361.044
"CA-2017-110044",359.976
"CA-2018-122994",359.97
"US-2016-145422",359.499
"CA-2016-118423",359.058
"CA-2015-133158",358.696
"CA-2017-116337",358.548
"CA-2016-133445",357.462
"CA-2018-121706",356.79
"CA-2018-167913",356.65
"CA-2015-145800",355.455
"CA-2017-136133",355.32
"CA-2015-116239",354.9
"CA-2018-145807",354.9
"US-2017-106600",354.9
"US-2018-107888",354.77
"CA-2016-117772",353.88
"CA-2017-113621",352.47
"US-2016-113327",352.168
"US-2017-128909",351.968
"CA-2016-129546",351.916
"CA-2018-119011",351.66
"CA-2017-162138",351.51
"US-2015-165862",351.216
"CA-2016-130365",349.082
"CA-2016-154620",348.928
"US-2018-148831",348.56
"US-2017-148110",347.802
"CA-2018-136511",347.58
"CA-2018-100615",347.378
"US-2016-109015",346.37
"US-2016-164238",346.158
"CA-2017-130393",345.324
"CA-2016-149748",345.26
"CA-2018-159226",344.981
"CA-2015-164469",344.92
"US-2015-143581",344.91
"CA-2018-121643",344.704
"CA-2016-110891",344.372
"US-2015-151015",344.274
"US-2016-138919",344.22
"CA-2017-144092",344.018
"CA-2017-142097",342.76
"CA-2018-145702",342.24
"CA-2017-164924",341.991
"CA-2018-161739",341.96
"CA-2018-101322",340.704
"US-2015-112914",340.3128
"CA-2018-104220",340.22
"CA-2015-113859",340.116
"CA-2017-159940",339.98
"CA-2016-129476",339.96
"CA-2016-143490",339.334
"CA-2018-128328",338.86
"CA-2017-160220",338.54
"CA-2018-106068",337.818
"US-2018-106131",337.688
"CA-2017-155747",337.176
"CA-2015-114335",337.088
"CA-2018-166142",336.993
"CA-2015-113383",336.82
"US-2017-168095",335.8
"CA-2016-142930",335.52
"CA-2017-111913",335.12
"CA-2015-146640",334.768
"CA-2015-111003",334.68
"CA-2018-105235",334.52
"CA-2016-115392",334.43
"CA-2017-113733",334.256
"US-2017-108637",334.2
"US-2015-126340",333.576
"US-2018-123862",332.8
"CA-2015-103191",331.536
"CA-2017-167682",331.08
"CA-2018-122763",330.768
"CA-2017-139157",330.588
"CA-2018-106432",330.4712
"CA-2016-153878",330.15
"CA-2017-119963",329.972
"US-2016-155369",329.96
"CA-2016-119627",329.44
"US-2015-112872",328.914
"CA-2017-100041",328.54
"CA-2017-125318",328.224
"CA-2017-124100",327.996
"CA-2018-124674",327.7328
"CA-2016-126739",327.564
"CA-2015-143210",327.56
"US-2017-105452",327.42
"CA-2018-113474",325.86
"CA-2016-110870",325.7
"CA-2018-157413",324.744
"CA-2017-165316",324.387
"CA-2016-135853",324.22
"CA-2016-147529",324.11
"CA-2018-132353",323.976
"CA-2017-108105",323.88
"CA-2018-126242",323.71
"CA-2015-110849",323.458
"CA-2016-162369",323.1
"CA-2018-151358",323.1
"CA-2016-136196",322.59
"CA-2015-126193",321.978
"CA-2017-154739",321.568
"CA-2018-152142",321.568
"CA-2015-131905",321.56
"CA-2015-100867",321.552
"CA-2018-152583",321.39
"CA-2018-143798",321.248
"CA-2018-163125",321.202
"CA-2017-130911",320.126
"US-2017-125969",319.984
"CA-2016-158351",319.984
"CA-2016-123232",319.968
"CA-2018-131366",319.532
"CA-2018-110198",318.96
"CA-2018-144596",318.96
"CA-2015-131947",318.293
"CA-2018-124401",317.624
"CA-2015-120278",317.48
"CA-2018-149160",316.32
"CA-2017-106558",316
"CA-2018-103443",315.896
"CA-2018-161172",315.041
"CA-2018-166296",314.55
"US-2015-140452",314.55
"US-2018-132381",314.532
"CA-2017-144344",314.393
"CA-2017-102561",313.84
"CA-2016-152891",313.626
"CA-2017-130288",313.176
"US-2017-151827",312.766
"CA-2018-137085",312.552
"CA-2017-152072",311.97
"US-2018-126179",311.96
"CA-2015-106810",310.88
"CA-2017-103709",310.86
"CA-2015-152254",310.688
"CA-2017-130638",310.56
"US-2015-155544",310.528
"CA-2016-139584",310.364
"CA-2015-127586",310.12
"CA-2015-156587",309.592
"CA-2017-110898",309.082
"CA-2018-108070",308.753
"US-2015-147704",308.6
"US-2017-159856",307.92
"CA-2018-111577",307.776
"US-2018-148054",307.74
"CA-2018-104003",307.666
"CA-2016-112711",307.168
"CA-2018-118017",306.36
"CA-2015-155264",306.112
"CA-2017-160500",305.496
"US-2018-137491",305.312
"CA-2017-156503",305.248
"CA-2016-162964",304.224
"CA-2018-140186",304.046
"CA-2017-108210",303.92
"CA-2017-118129",303.92
"US-2018-110604",303.544
"US-2018-147221",303.372
"CA-2018-140627",303.32
"CA-2015-100881",302.376
"CA-2015-110100",302.376
"CA-2017-100202",302.376
"CA-2016-108119",301.96
"CA-2016-146087",301.96
"CA-2017-115378",301.96
"CA-2018-140088",301.96
"CA-2016-141250",301.742
"CA-2018-127096",300.904
"US-2015-159611",300.512
"CA-2015-115791",299.964
"US-2018-143770",299.96
"CA-2016-123673",299.9
"US-2018-146906",299.9
"CA-2016-146948",299.75
"CA-2018-161655",299.52
"US-2017-169369",299.07
"CA-2017-108616",298.83
"CA-2018-127460",298.464
"CA-2018-167549",298.116
"CA-2018-137498",298
"CA-2018-133046",297.99
"CA-2018-123036",296.952
"CA-2015-101364",296.712
"US-2017-110156",296.668
"CA-2017-142524",296.51
"US-2018-119438",296.022
"CA-2016-145394",295.968
"US-2016-103996",295.68
"CA-2017-131093",295.4
"CA-2018-165008",295.056
"US-2015-120740",294.72
"US-2015-146353",292.82
"CA-2017-109953",292.796
"CA-2018-145429",291.988
"CA-2018-117485",291.96
"CA-2017-131205",291.74
"CA-2017-123337",291.146
"CA-2018-104850",291.136
"CA-2017-120873",290.98
"CA-2018-167703",290.781
"CA-2015-115161",290.666
"CA-2016-123092",288.85
"CA-2015-112326",288.06
"CA-2016-151722",288
"CA-2018-135377",287.976
"CA-2015-113768",287.456
"CA-2018-148810",287.424
"CA-2017-123274",287.4
"CA-2018-164707",287.326
"CA-2016-152611",286.79
"CA-2018-140585",286.485
"CA-2017-121377",286.4
"CA-2015-137589",286.344
"CA-2018-169978",286.14
"CA-2018-126144",285.576
"CA-2018-123001",284.984
"CA-2016-103870",284.44
"CA-2018-122154",284.19
"CA-2016-101910",283.92
"US-2018-110996",283.92
"CA-2018-117947",283.774
"US-2018-129777",283.46
"CA-2018-169285",283.18
"US-2017-127425",282.95
"CA-2018-122595",282.688
"CA-2016-128608",282.316
"CA-2017-106278",281.916
"US-2015-118486",281.852
"US-2016-115238",281.16
"CA-2018-111815",280.96
"CA-2015-114510",280.276
"US-2017-144547",279.944
"US-2018-147984",279.9
"CA-2016-135489",279.86
"CA-2017-101336",279.81
"CA-2017-101161",279.67
"US-2018-111024",279.004
"CA-2017-160815",278.4
"CA-2018-162481",278.23
"CA-2018-115994",277.71
"CA-2016-127824",277.634
"CA-2016-161998",277.632
"CA-2016-112767",277.5
"CA-2017-126102",276.784
"CA-2015-169642",276.28
"CA-2018-126074",275.65
"CA-2016-119550",275.058
"CA-2017-103107",274.856
"CA-2018-154760",274.491
"CA-2018-155621",274.2
"CA-2015-142510",274.096
"CA-2015-149643",273.96
"CA-2018-154116",273.926
"CA-2017-149503",273.92
"US-2018-101840",273.7
"CA-2017-159212",273.59
"CA-2018-139353",273.088
"CA-2018-113460",272.97
"CA-2018-100636",272.94
"CA-2018-134810",272.232
"CA-2018-161333",272.1
"CA-2017-152121",271.992
"CA-2018-133235",271.96
"CA-2016-150791",271.764
"CA-2018-122308",271.764
"CA-2018-131695",270.8
"CA-2017-105662",270.728
"CA-2016-113173",270.356
"US-2016-119312",270.34
"CA-2016-135314",269.982
"US-2016-100069",269.98
"CA-2018-167381",269.68
"US-2015-168501",269.592
"CA-2016-128027",269.49
"CA-2018-134495",269.4
"CA-2015-101392",269.36
"CA-2015-106229",268.935
"CA-2018-141782",268.576
"CA-2016-106187",268.4
"CA-2018-113873",267.7912
"CA-2015-132962",267.552
"CA-2016-127754",266.352
"CA-2016-135545",266.294
"CA-2018-165491",265.93
"CA-2016-153794",265.86
"CA-2015-129364",265.784
"CA-2015-157882",265.784
"CA-2018-155957",265.408
"US-2018-122672",265.072
"CA-2015-164742",264.92
"CA-2015-106572",264.32
"CA-2018-121195",264.32
"CA-2017-146150",264.18
"US-2016-151407",263.96
"CA-2016-102855",263.78
"CA-2016-132941",262.72
"CA-2017-144015",262.1
"CA-2018-151225",261.536
"CA-2018-122770",261.52
"CA-2017-136126",261.1
"CA-2015-103940",260.79
"CA-2016-137512",259.942
"CA-2016-138674",259.864
"CA-2018-163139",259.44
"CA-2015-165806",259.29
"CA-2015-123295",259.136
"CA-2017-168081",258.696
"CA-2018-149895",258.528
"CA-2016-122210",258.495
"CA-2015-153976",258.279
"CA-2016-100454",258.018
"CA-2015-107769",257.98
"CA-2017-139878",257.98
"CA-2015-122070",257.752
"CA-2018-111220",257.508
"CA-2017-108735",257.499
"CA-2016-140221",257.32
"CA-2015-116190",256.48
"CA-2018-164168",256.36
"CA-2016-123568",256.35
"CA-2017-145583",256.196
"US-2016-160563",255.99
"CA-2016-100769",255.968
"CA-2017-134474",255.904
"US-2015-134054",255.85
"CA-2016-153717",255.58
"US-2018-163657",255.248
"CA-2017-142370",254.99
"CA-2015-128839",254.97
"US-2016-101399",254.744
"CA-2018-152702",254.604
"CA-2018-169054",254.352
"CA-2018-125472",253.86
"CA-2018-144694",253.824
"CA-2017-162943",253.764
"CA-2018-135692",253.3856
"CA-2016-118955",253.34
"CA-2018-131233",253.128
"CA-2017-158435",253.03
"US-2015-150574",252.612
"CA-2017-137729",252.148
"CA-2017-150483",252.007
"CA-2018-155152",252
"CA-2018-121314",251.64
"CA-2017-137239",251.158
"CA-2018-131282",251.112
"CA-2017-156251",250.48
"CA-2017-163594",250.416
"CA-2015-150203",250.26
"CA-2015-118339",249.92
"CA-2018-101434",249.79
"CA-2015-138450",249.472
"CA-2017-104150",248.82
"CA-2018-128783",248.82
"CA-2015-147298",248.568
"CA-2018-156622",248.481
"CA-2018-102610",248.396
"CA-2018-167101",247.92
"CA-2015-109932",247.784
"CA-2018-141572",247.44
"CA-2016-108532",246.5
"US-2018-107272",246.38
"CA-2016-140718",246.364
"CA-2016-150308",246.168
"CA-2016-124919",244.78
"CA-2015-143336",244.76
"CA-2018-108553",244.65
"CA-2018-115175",244.55
"US-2017-141264",244.3
"CA-2016-110289",244.24
"US-2017-128902",244.006
